,Country.Name,Country.Code,Series.Name,Series.Code,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
12,Croatia,HRV,Real effective exchange rate index (2010 = 100),PX.REX.REER,0.0216894966458921,0.0216894966458921,0.0216894966458921,0.0216894966458921,-0.0502390047503314,-0.00408824331840222,0.0364621098332651,0.0103776627389873,0.00570263697291893,0.0121172408033881,0.0112211722062369,0.0154905588148827,0.0050450389103596,0.033602605407725,0.00742912596381294,-0.029615871,-0.0257573643059322,-0.0213003125419781,0.0148098898154072,-0.00954030837651144,-0.0312122576637365,0.00323704386396896,0.00650986203544948,0.00650986203544948
13,Croatia,HRV,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,0.455946153974533,0.455946153974533,0.455946153974533,0.158197638812886,-1.2049823023144,0.154753565101433,-0.0579458127764299,-0.218911165953804,0.160714687747685,-0.095809097680937,-0.092574106126035,0.139440185454263,0.0367570185541343,0.27511616391618,-1.04405760528685,-2.42025519148884,0.508693400408695,-0.0706418899581663,-0.968803259816712,-33.6794966501867,0.114938777506315,1.32566620406131,1.07053913228605,1.07053913228605
15,Croatia,HRV,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,0.724531348778277,0.724531348778277,0.89326414456913,-0.535484067130754,-1.59738908970102,-0.405981893547007,0.626678527202706,0.789180354023389,-3.20274620272691,0.640817351847777,-0.635680686152858,0.108074687693797,0.251599664773841,0.740030623918301,0.0474054276442406,-8.07819733965677,2.09689395382171,-0.590356994758523,0.453330939836541,1.07193710587727,133.236071490119,0.941321017385773,1.44469071737085,1.44469071737085
16,Croatia,HRV,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,0.369822227598758,0.369822227598758,-0.067345794873689,0.141297554857578,0.0259373477129996,0.11077869503904,0.0800655237397524,-0.0359825446099981,0.12741459556767,0.0398612198085252,0.0120475762729237,0.0570166890386005,-0.0231786412336395,0.0399762394581737,-0.092885096069188,-0.0197802736614283,-0.0392549013342491,-0.0285886700614776,0.0117012718123822,0.0388322755214503,0.0754832815028531,0.0499775088444389,-0.016180468006136,-0.016180468006136
17,Croatia,HRV,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,0.101464863115742,0.101464863115742,0.0188104606061927,-0.0621695775045564,0.0318978617885386,0.165669200038414,0.0558004554196678,-0.0259211550773249,0.0307169368012573,0.0157730582866471,-0.00374390080961213,0.0087232461235737,-0.0184715136370383,-0.0133034626785793,-0.115672805755125,0.083207685617029,0.0667273554967014,0.0295670706399359,0.0284171026520988,0.0558277440263556,0.0595410837655499,0.0123793572142206,0.0459392070516451,0.0459392070516451
18,Croatia,HRV,Gross savings (% of GDP),NY.GNS.ICTR.ZS,0.301139634728532,0.301139634728532,-0.0402713205152764,0.0504274670249707,-0.0967260867698271,0.178900567135559,0.0819877784919776,-0.0274812127777438,0.0439111198094071,0.0853956259802631,-0.0239041828462733,0.025211705641178,-0.0261344377099163,0.00269937626132239,-0.12000668358342,0.00508026810198124,-0.0207914605990319,-0.0358932581789896,0.049529002677795,0.0152867587043773,0.154669597248377,-0.0549403249727091,0.0692443650461552,0.0692443650461552
19,Croatia,HRV,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,0.0683444104252942,0.0683444104252942,0.066876928330631,0.0188813832273072,-0.00509163986429228,0.0458135468089541,0.069858165326625,0.0493521032400308,0.0525918775802869,0.0374023495864304,0.0382361534975759,0.0461942634142855,0.050392464966052,0.0200745825995963,-0.0775166588929703,-0.0126498422870377,0.0000449376184115527,-0.0204244286736358,-0.0021468289255324,0.00319280716445883,0.0314578714329483,0.0408753928094324,0.0399799891409137,0.0399799891409137
20,Croatia,HRV,"International tourism, number of arrivals",ST.INT.ARVL,0.490391214824983,0.490391214824983,0.302537099090474,0.0713491887086019,-0.182391590013141,0.347453267021094,0.108954767726161,0.0576036866359447,0.0627615062761506,0.0635743174924166,-0.0218261655689009,0.0306710065097646,0.0667134010982591,0.0122331217541835,0.00333563377041638,0.0457688508396444,0.0822000604412209,0.0426270614331179,0.0528863719400804,0.0580745074421406,0.0835764409051486,0.0815410239698747,0.114410312319631,0.114410312319631
21,Croatia,HRV,"Share of tariff lines with international peaks, all products (%)",TM.TAX.MRCH.IP.ZS,0.277045092718245,0.277045092718245,-0.12093605311633,-0.299699235471038,-0.128560377695743,-0.158410172912364,0.147203879818109,0.175867117337753,0.0100519491602621,-0.409979102935019,-0.212983747210141,0.152397955216504,0.0052824664240208,-0.239575286390472,-0.0275181508211445,0.12450866925211,-0.0879344641446061,-0.00427624188907569,0.0351059227299648,0.149232462380288,0.0152479525749276,-0.0385340949176245,-0.0303077838043512,-0.0449436350673319
22,Croatia,HRV,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,-0.00569874378433698,-0.00569874378433698,-0.0388753704600951,0.127698898455718,-0.0850010688285107,-0.0396968991583525,-0.0631195517114069,0.0557771994789212,-0.0193906857054808,-0.0367100391994066,0.000814585218554545,0.016892463781135,-0.00130317973591513,-0.0258362399027766,-0.0421658591381142,-0.00564000460532152,-0.0277093489481566,0.0258878942869254,0.0299008313539076,-0.0212272981395949,0.0430643771432933,0.0273746377833146,0.00984507654965594,0.00984507654965594
23,Croatia,HRV,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,-0.0409508318203096,-0.0409508318203096,-0.0249790868047125,0.123114866031624,-0.0378749182664024,0.076177331985264,-0.0104198236474765,-0.0547419403413621,0.0431134728314431,0.000751239321707953,0.000176564476547928,0.00399816085665814,-0.0155773611858568,-0.00217716113287756,-0.0407476430579327,0.0501798475024932,-0.00110712651422188,0.0123093118507516,0.0500245580601727,-0.00850001022045461,-0.0125428889134482,-0.0278069459330218,0.00803143818598844,0.00803143818598844
